TradeDate,SettleDate,PortNum,Shortname,Longname,TransCd,chTrans_Description,Cusip,Ticker,Units,AssetPriceB,CommissionsLoc,IssueName1,MaturityDate,MoodyRating,AssetClass,AssetSubClass,GLDateBought,GLUnitCostB,LongDescription,ExDate,PayableDate,TXNMkVB,LongGL,ShortGL,StLongGL,StShortGL,status,RecodeDate,RatePerShare,TaxCd,TaxCdDesc,Amortization,checknum,ActName,Description,TRID,OrgTRID,Fees,Numerator,Denominator,OldUnits,NewUnits,MinSecClass,DescCD,category,subcategory,RuleNum,NetAmount,RGLFlag,UnknownDesc,SortOrderKey,PortfolioType
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,125,Sales,171340102,CHD,17,99.15,-0.14,CHURCH & DWIGHT INC DEL COM,,N/A,Equities,Consumer Staples,1/1/1900 0:00,-72.512941,"CHURCH & DWIGHT INC DEL COM SOLD 17 SHARES CHURCH & DWIGHT INC DEL COM TRADE 08/02/2024 SETTLE 08/05/2024 AT DTC TRADE REF # 08/02/2024-200-13 CLEARS WITH: 00226 - NATIONAL FINANCIAL SERVICES CORPORATION  17 UNITS @ 99.15 GROSS AMOUNT:               1,685.55 BROKER COMM:                    0.14- SEC FEE:                        0.05- TRANSFER TAX:                   0.20- NET SETTLEMENT:             1,685.16 FED LONG TERM GAIN:      452.44",1/1/1900 0:00,1/1/1900 0:00,1685.55,452.44,0,452.44,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,CHURCH & DWIGHT INC DEL COM,1-8/2/24-103-13,,-0.25,,,,,3,125,Sales,Sales,11,1685.16,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,125,Sales,573284106,MLM,6,572.05,-0.05,MARTIN MARIETTA MATERIALS INC,,N/A,Equities,Basic Industries,1/1/1900 0:00,-372.288333,"MARTIN MARIETTA MATERIALS INC SOLD 6 SHARES MARTIN MARIETTA MATERIALS INC TRADE 08/02/2024 SETTLE 08/05/2024 AT DTC TRADE REF # 08/02/2024-200-52 CLEARS WITH: 00226 - NATIONAL FINANCIAL SERVICES CORPORATION  6 UNITS @ 572.05 GROSS AMOUNT:               3,432.30 BROKER COMM:                    0.05- SEC FEE:                        0.10- TRANSFER TAX:                   0.07- NET SETTLEMENT:             3,432.08 FED LONG TERM GAIN:      1,198.35",1/1/1900 0:00,1/1/1900 0:00,3432.3,1198.35,0,1198.35,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,MARTIN MARIETTA MATERIALS INC,1-8/2/24-103-52,,-0.17,,,,,3,125,Sales,Sales,11,3432.08,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,125,Sales,46625H100,JPM,14,204.1,-0.11,JPMORGAN CHASE & CO,,N/A,Equities,Financials,1/1/1900 0:00,-64.06,"JPMORGAN CHASE & CO SOLD 14 SHARES JPMORGAN CHASE & CO TRADE 08/02/2024 SETTLE 08/05/2024 AT DTC TRADE REF # 08/02/2024-200-38 CLEARS WITH: 00226 - NATIONAL FINANCIAL SERVICES CORPORATION  14 UNITS @ 204.1 GROSS AMOUNT:               2,857.40 BROKER COMM:                    0.11- SEC FEE:                        0.08- TRANSFER TAX:                   0.17- NET SETTLEMENT:             2,857.04 FED LONG TERM GAIN:      1,960.20",1/1/1900 0:00,1/1/1900 0:00,2857.4,1960.2,0,1960.2,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,JPMORGAN CHASE & CO,1-8/2/24-103-38,,-0.25,,,,,3,125,Sales,Sales,11,2857.04,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,125,Sales,09857L108,BKNG,2,3311.6,-0.02,BOOKING HOLDINGS INC,,N/A,Equities,Consumer Discretionary,1/1/1900 0:00,-1319.73,"BOOKING HOLDINGS INC SOLD 2 SHARES BOOKING HOLDINGS INC TRADE 08/02/2024 SETTLE 08/05/2024 AT DTC TRADE REF # 08/02/2024-200-33 CLEARS WITH: 00226 - NATIONAL FINANCIAL SERVICES CORPORATION  2 UNITS @ 3311.6 GROSS AMOUNT:               6,623.20 BROKER COMM:                    0.02- SEC FEE:                        0.18- TRANSFER TAX:                   0.02- NET SETTLEMENT:             6,622.98 FED LONG TERM GAIN:      3,983.52",1/1/1900 0:00,1/1/1900 0:00,6623.2,3983.52,0,3983.52,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,BOOKING HOLDINGS INC,1-8/2/24-103-33,,-0.2,,,,,3,125,Sales,Sales,11,6622.98,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,125,Sales,37833100,AAPL,23,220.81,-0.18,APPLE INC.,,N/A,Equities,Technology,1/1/1900 0:00,-2.043913,"APPLE INC. SOLD 23 SHARES APPLE INC. TRADE 08/02/2024 SETTLE 08/05/2024 AT DTC TRADE REF # 08/02/2024-200-22 CLEARS WITH: 00226 - NATIONAL FINANCIAL SERVICES CORPORATION  23 UNITS @ 220.81 GROSS AMOUNT:               5,078.63 BROKER COMM:                    0.18- SEC FEE:                        0.14- TRANSFER TAX:                   0.28- NET SETTLEMENT:             5,078.03 FED LONG TERM GAIN:      5,031.02",1/1/1900 0:00,1/1/1900 0:00,5078.63,5031.02,0,5031.02,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,APPLE INC.,1-8/2/24-103-22,,-0.42,,,,,3,125,Sales,Sales,11,5078.03,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,125,Sales,110122108,BMY,27,48.96,-0.22,BRISTOL MYERS SQUIBB CO.,,N/A,Equities,Health Care,1/1/1900 0:00,-54.424444,"BRISTOL MYERS SQUIBB CO. SOLD 27 SHARES BRISTOL MYERS SQUIBB CO. TRADE 08/02/2024 SETTLE 08/05/2024 AT DTC TRADE REF # 08/02/2024-200-24 CLEARS WITH: 00226 - NATIONAL FINANCIAL SERVICES CORPORATION  27 UNITS @ 48.96 GROSS AMOUNT:               1,321.92 BROKER COMM:                    0.22- SEC FEE:                        0.04- TRANSFER TAX:                   0.32- NET SETTLEMENT:             1,321.34 FED LONG TERM LOSS:      148.12",1/1/1900 0:00,1/1/1900 0:00,1321.92,-148.12,0,-148.12,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,BRISTOL MYERS SQUIBB CO.,1-8/2/24-103-24,,-0.36,,,,,3,125,Sales,Sales,11,1321.34,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,125,Sales,02079K107,GOOG,42,168.61,-0.34,ALPHABET INC CAP STK CL C,,N/A,Equities,Technology,1/1/1900 0:00,-94.515,"ALPHABET INC CAP STK CL C SOLD 42 SHARES ALPHABET INC CAP STK CL C TRADE 08/02/2024 SETTLE 08/05/2024 AT DTC TRADE REF # 08/02/2024-200-27 CLEARS WITH: 00226 - NATIONAL FINANCIAL SERVICES CORPORATION  42 UNITS @ 168.61 GROSS AMOUNT:               7,081.62 BROKER COMM:                    0.34- SEC FEE:                        0.20- TRANSFER TAX:                   0.50- NET SETTLEMENT:             7,080.58 FED LONG TERM GAIN:      3,110.95",1/1/1900 0:00,1/1/1900 0:00,7081.62,3110.95,0,3110.95,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,ALPHABET INC CAP STK CL C,1-8/2/24-103-27,,-0.7,,,,,3,125,Sales,Sales,11,7080.58,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,125,Sales,504922105,LH,10,235.84,-0.08,LABCORP HOLDING INC,,N/A,Equities,Health Care,1/1/1900 0:00,-85.077,"LABCORP HOLDING INC SOLD 10 SHARES LABCORP HOLDING INC TRADE 08/02/2024 SETTLE 08/05/2024 AT DTC TRADE REF # 08/02/2024-200-51 CLEARS WITH: 83213 - ISI GROUP  10 UNITS @ 235.845 GROSS AMOUNT:               2,358.45 BROKER COMM:                    0.08- SEC FEE:                        0.07- TRANSFER TAX:                   0.12- NET SETTLEMENT:             2,358.18 FED LONG TERM GAIN:      1,507.41",1/1/1900 0:00,1/1/1900 0:00,2358.45,1507.41,0,1507.41,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,LABCORP HOLDING INC,1-8/2/24-103-51,,-0.19,,,,,3,125,Sales,Sales,11,2358.18,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,125,Sales,594918104,MSFT,15,413.84,-0.12,MICROSOFT CORP.,,N/A,Equities,Technology,1/1/1900 0:00,-226.992,"MICROSOFT CORP. SOLD 15 SHARES MICROSOFT CORP. TRADE 08/02/2024 SETTLE 08/05/2024 AT DTC TRADE REF # 08/02/2024-200-26 CLEARS WITH: 00226 - NATIONAL FINANCIAL SERVICES CORPORATION  15 UNITS @ 413.84 GROSS AMOUNT:               6,207.60 BROKER COMM:                    0.12- SEC FEE:                        0.17- TRANSFER TAX:                   0.18- NET SETTLEMENT:             6,207.13 FED LONG TERM GAIN:      2,802.25",1/1/1900 0:00,1/1/1900 0:00,6207.6,2802.25,0,2802.25,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,MICROSOFT CORP.,1-8/2/24-103-26,,-0.35,,,,,3,125,Sales,Sales,11,6207.13,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,125,Sales,701094104,PH,4,510.46,-0.03,PARKER-HANNIFIN CORP,,N/A,Equities,Basic Industries,1/1/1900 0:00,-112.77,"PARKER-HANNIFIN CORP SOLD 4 SHARES PARKER-HANNIFIN CORP TRADE 08/02/2024 SETTLE 08/05/2024 AT DTC TRADE REF # 08/02/2024-200-10 CLEARS WITH: 00226 - NATIONAL FINANCIAL SERVICES CORPORATION  4 UNITS @ 510.46 GROSS AMOUNT:               2,041.84 BROKER COMM:                    0.03- SEC FEE:                        0.06- TRANSFER TAX:                   0.05- NET SETTLEMENT:             2,041.70 FED LONG TERM GAIN:      1,590.62",1/1/1900 0:00,1/1/1900 0:00,2041.84,1590.62,0,1590.62,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,PARKER-HANNIFIN CORP,1-8/2/24-103-10,,-0.11,,,,,3,125,Sales,Sales,11,2041.7,Y,,500,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,183,Cash Dividend,24527400,ABCIX,630.421,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 630.421 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-27,,0,,,,,92,183,Income,Cash Dividend,1,15.82,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,183,Cash Dividend,24527400,ABCIX,597.421,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 597.421 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-28,,0,,,,,92,183,Income,Cash Dividend,1,15,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,183,Cash Dividend,24527400,ABCIX,1200.372,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,200.372 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-29,,0,,,,,92,183,Income,Cash Dividend,1,30.13,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,183,Cash Dividend,24527400,ABCIX,849.682,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 849.682 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-30,,0,,,,,92,183,Income,Cash Dividend,1,21.33,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,183,Cash Dividend,24527400,ABCIX,727.826,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 727.826 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-31,,0,,,,,92,183,Income,Cash Dividend,1,18.27,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,183,Cash Dividend,24527400,ABCIX,727.002,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 727.002 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-32,,0,,,,,92,183,Income,Cash Dividend,1,18.25,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,183,Cash Dividend,56063N881,MHYSX,2798.385,5.17,0,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,,N/A,Fixed Income,Other Taxable Bond Mutual Funds,1/1/1900 0:00,0,"MAINSTAY MACKAY HIGH YIELD CORPORATE BD CASH DIVIDEND 2,798.385 SHARES @ 0.0268 MAINSTAY MACKAY HIGH YIELD CORPORATE BD REC DT 07/30/2024 PAY DT 07/31/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",7/31/2024 0:00,7/31/2024 0:00,0,0,0,0,0,Original,7/30/2024 0:00,0.0268,183,NON-QUALIFYING DIVIDEND,,,Jennifer Test,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,1-8/2/24-74-3436,,0,,,,,96,183,Income,Cash Dividend,1,75,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,183,Cash Dividend,24527400,ABCIX,4294.798,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 4,294.798 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-33,,0,,,,,92,183,Income,Cash Dividend,1,107.8,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,183,Cash Dividend,24527400,ABCIX,727.002,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 727.002 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-34,,0,,,,,92,183,Income,Cash Dividend,1,18.25,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,183,Cash Dividend,24527400,ABCIX,4487.027,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 4,487.027 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-35,,0,,,,,92,183,Income,Cash Dividend,1,112.62,N,,1600,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,125,Sales,315911750,FXAIX,15.781,185.79,0,FIDELITY CONCORD STR TR 500 IDX I,,N/A,Equities,Other Equity,1/1/1900 0:00,-121.940308,"FIDELITY CONCORD STR TR 500 IDX I SOLD 15.781 SHARES FIDELITY CONCORD STR TR 500 IDX I TRADE 08/02/2024 SETTLE 08/05/2024 AT OMNICR TRADE REF # 08/02/2024-200-1455 CLEARS WITH: 99999 - MUTUAL FUND BROKER  15.781 UNITS @ 185.79 FED LONG TERM GAIN:      1,007.61 STATE LONG TERM GAIN:    1,007.61 RCBL # 08/02/2024-200-1468 RCBL AMNT: 2,931.95 SECURITY SALES EH#2147316",1/1/1900 0:00,1/1/1900 0:00,2931.95,1007.61,0,1007.61,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,FIDELITY CONCORD STR TR 500 IDX I,1-8/2/24-156-176,,0,,,,,54,125,Sales,Sales,11,2931.95,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,125,Sales,23320G448,DFAPX,937.561,10.25,0,DFA INVESTMENT GRADE PORTFOLIO,,N/A,Fixed Income,Other Taxable Bond Mutual Funds,1/1/1900 0:00,-10.149996,"DFA INVESTMENT GRADE PORTFOLIO SOLD 937.561 SHARES DFA INVESTMENT GRADE PORTFOLIO TRADE 08/02/2024 SETTLE 08/05/2024 AT OMNICR TRADE REF # 08/02/2024-200-1453 CLEARS WITH: 99999 - MUTUAL FUND BROKER  937.561 UNITS @ 10.25 FED SHORT TERM GAIN:     93.76 STATE LONG TERM GAIN:    93.76 RCBL # 08/02/2024-200-1466 RCBL AMNT: 9,610.00 SECURITY SALES EH#2147316",1/1/1900 0:00,1/1/1900 0:00,9610,0,93.76,93.76,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,DFA INVESTMENT GRADE PORTFOLIO,1-8/2/24-156-174,,0,,,,,50,125,Sales,Sales,11,9610,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,125,Sales,24527400,ABCIX,51.293,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,-22.010021,"AMERICAN BEACON LONDON INCOME EQUITY SOLD 51.293 SHARES AMERICAN BEACON LONDON INCOME EQUITY TRADE 08/02/2024 SETTLE 08/05/2024 AT OMNICR TRADE REF # 08/02/2024-200-1456 CLEARS WITH: 99999 - MUTUAL FUND BROKER  51.293 UNITS @ 22.4 FED SHORT TERM GAIN:     20.00 STATE LONG TERM GAIN:    20.00 RCBL # 08/02/2024-200-1469 RCBL AMNT: 1,148.96 SECURITY SALES EH#2147316",1/1/1900 0:00,1/1/1900 0:00,1148.96,0,20,20,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-156-177,,0,,,,,92,125,Sales,Sales,11,1148.96,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,125,Sales,360873657,POLIX,24.769,44.06,0,POLEN GROWTH FUND - INS,,N/A,Equities,Other Equity,1/1/1900 0:00,-43.829787,"POLEN GROWTH FUND - INS SOLD 24.769 SHARES POLEN GROWTH FUND - INS TRADE 08/02/2024 SETTLE 08/05/2024 AT OMNICR TRADE REF # 08/02/2024-200-1457 CLEARS WITH: 99999 - MUTUAL FUND BROKER  24.769 UNITS @ 44.06 FED SHORT TERM GAIN:     5.70 STATE LONG TERM GAIN:    5.70 RCBL # 08/02/2024-200-1470 RCBL AMNT: 1,091.32 SECURITY SALES EH#2147316",1/1/1900 0:00,1/1/1900 0:00,1091.32,0,5.7,5.7,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,POLEN GROWTH FUND - INS,1-8/2/24-156-178,,0,,,,,54,125,Sales,Sales,11,1091.32,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,125,Sales,464287804,IJR,9,111.47,-0.08,ISHARES S & P SMALLCAP 600,,N/A,Equities,Other Equity,1/1/1900 0:00,-118.026667,"ISHARES S & P SMALLCAP 600 SOLD 9 SHARES ISHARES S & P SMALLCAP 600 TRADE 08/02/2024 SETTLE 08/05/2024 AT DTC TRADE REF # 08/02/2024-200-260 CLEARS WITH: 00235 - RBC DAIN  9 UNITS @ 111.47 GROSS AMOUNT:               1,003.23 BROKER COMM:                    0.08- SEC FEE:                        0.03- TRANSFER TAX:                   0.11- NET SETTLEMENT:             1,003.01 FED SHORT TERM LOSS:     59.23",1/1/1900 0:00,1/1/1900 0:00,1003.23,0,-59.23,-59.23,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,ISHARES S & P SMALLCAP 600,1-8/2/24-126-15,,-0.14,,,,,225,125,Sales,Sales,11,1003.01,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,125,Sales,41665H359,SIDRX,75.871,9.99,0,HARTFORD SCHRODERS INTL MULTI-CAP VAL FD,,N/A,Equities,International Equity,1/1/1900 0:00,-10.36997,HARTFORD SCHRODERS INTL MULTI-CAP VAL FD SOLD 75.871 SHARES HARTFORD SCHRODERS INTL MULTI-CAP VAL FD TRADE 08/02/2024 SETTLE 08/05/2024 AT OMNICR TRADE REF # 08/02/2024-200-3604 CLEARS WITH: 99999 - MUTUAL FUND BROKER  75.871 UNITS @ 9.99 FED SHORT TERM LOSS:     28.83 STATE LONG TERM LOSS:    28.83 RCBL # 08/02/2024-200-2357 RCBL AMNT: 757.95 SECURITY SALES EH#2147316,1/1/1900 0:00,1/1/1900 0:00,757.95,0,-28.83,-28.83,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,HARTFORD SCHRODERS INTL MULTI-CAP VAL FD,1-8/2/24-157-12,,0,,,,,94,125,Sales,Sales,11,757.95,Y,,500,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.10,Jennifer Test IA TR U/D EQUITY PRI,Jennifer Test IA TR U/D EQUITY PRI,183,Cash Dividend,24527400,ABCIX,1898.524,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,898.524 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-36,,0,,,,,92,183,Income,Cash Dividend,1,47.65,N,,1600,Principal
